Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ResellerAccount-PAOpp-ResellerContract-SystemAdmin,Chrome 116.0.0.0,,,2023-09-23 14:53:54,2023-09-23 14:57:48,3m - 53.599s,PASSED
,,,,,,,
Test Cases/LogintoSalesforce-Admin,Chrome 116.0.0.0,This testcase is to successfully login to salesforce using scripts.,,2023-09-23 14:53:54,2023-09-23 14:54:13,18.378s,PASSED
openBrowser(LoginURL),Chrome 116.0.0.0,,,2023-09-23 14:53:55,2023-09-23 14:54:02,7.379s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-09-23 14:54:02,2023-09-23 14:54:02,0.160s,PASSED
"setText(findTestObject(""LoginPage/Username""), UserName)",Chrome 116.0.0.0,,,2023-09-23 14:54:02,2023-09-23 14:54:03,1.005s,PASSED
"setText(findTestObject(""LoginPage/Password""), Password)",Chrome 116.0.0.0,,,2023-09-23 14:54:03,2023-09-23 14:54:04,0.696s,PASSED
"click(findTestObject(""LoginPage/LoginButton""))",Chrome 116.0.0.0,,,2023-09-23 14:54:04,2023-09-23 14:54:13,8.889s,PASSED
,,,,,,,
Test Cases/CreatingResellerAccount-VIPRE-Admin,Chrome 116.0.0.0,,,2023-09-23 14:54:13,2023-09-23 14:54:42,28.949s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-23 14:54:13,2023-09-23 14:54:18,5.003s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-09-23 14:54:18,2023-09-23 14:54:20,1.733s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/AccountsTab""), 30)",Chrome 116.0.0.0,,,2023-09-23 14:54:20,2023-09-23 14:54:21,0.696s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/NewButtononAccount""), 30)",Chrome 116.0.0.0,,,2023-09-23 14:54:21,2023-09-23 14:54:22,1.748s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/Reseller""))",Chrome 116.0.0.0,,,2023-09-23 14:54:22,2023-09-23 14:54:23,0.923s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/NextButton""))",Chrome 116.0.0.0,,,2023-09-23 14:54:23,2023-09-23 14:54:24,0.427s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountRecordTypes/ResellerTextVerify""), 20, STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-23 14:54:24,2023-09-23 14:54:27,3.393s,PASSED
"sendKeys(findTestObject(""AccountCreationPage/AccountName""), AccountName_Reseller_VIPRE)",Chrome 116.0.0.0,,,2023-09-23 14:54:27,2023-09-23 14:54:28,0.684s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/AccountCurrencyLabel""), 20)",Chrome 116.0.0.0,,,2023-09-23 14:54:28,2023-09-23 14:54:28,0.397s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/BillingCountryLabel""), 20)",Chrome 116.0.0.0,,,2023-09-23 14:54:28,2023-09-23 14:54:29,0.371s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryNone""))",Chrome 116.0.0.0,,,2023-09-23 14:54:29,2023-09-23 14:54:29,0.541s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryBahrain""))",Chrome 116.0.0.0,,,2023-09-23 14:54:29,2023-09-23 14:54:30,0.573s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingStreet""), BillingStreet)",Chrome 116.0.0.0,,,2023-09-23 14:54:30,2023-09-23 14:54:31,1.120s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingCity""), BillingCity)",Chrome 116.0.0.0,,,2023-09-23 14:54:31,2023-09-23 14:54:32,0.838s,PASSED
"setText(findTestObject(""AccountCreationPage/PostalCode""), PostalCode)",Chrome 116.0.0.0,,,2023-09-23 14:54:32,2023-09-23 14:54:32,0.838s,PASSED
