Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Partner Quote as User - Try,Chrome 116.0.0.0,,,2023-09-23 15:12:02,2023-09-23 15:19:21,7m - 19.257s,PASSED
,,,,,,,
Test Cases/LogintoSalesforce-Admin,Chrome 116.0.0.0,This testcase is to successfully login to salesforce using scripts.,,2023-09-23 15:12:02,2023-09-23 15:12:19,17.145s,PASSED
openBrowser(LoginURL),Chrome 116.0.0.0,,,2023-09-23 15:12:02,2023-09-23 15:12:08,6.355s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-09-23 15:12:08,2023-09-23 15:12:08,0.156s,PASSED
"setText(findTestObject(""LoginPage/Username""), UserName)",Chrome 116.0.0.0,,,2023-09-23 15:12:08,2023-09-23 15:12:09,0.777s,PASSED
"setText(findTestObject(""LoginPage/Password""), Password)",Chrome 116.0.0.0,,,2023-09-23 15:12:09,2023-09-23 15:12:10,0.851s,PASSED
"click(findTestObject(""LoginPage/LoginButton""))",Chrome 116.0.0.0,,,2023-09-23 15:12:10,2023-09-23 15:12:19,8.776s,PASSED
,,,,,,,
Test Cases/CreatingResellerAccount-VIPRE-Admin,Chrome 116.0.0.0,,,2023-09-23 15:12:19,2023-09-23 15:12:46,27.282s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-23 15:12:19,2023-09-23 15:12:24,5.012s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-09-23 15:12:24,2023-09-23 15:12:25,0.496s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/AccountsTab""), 30)",Chrome 116.0.0.0,,,2023-09-23 15:12:25,2023-09-23 15:12:25,0.781s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/NewButtononAccount""), 30)",Chrome 116.0.0.0,,,2023-09-23 15:12:25,2023-09-23 15:12:27,1.204s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/Reseller""))",Chrome 116.0.0.0,,,2023-09-23 15:12:27,2023-09-23 15:12:28,0.925s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/NextButton""))",Chrome 116.0.0.0,,,2023-09-23 15:12:28,2023-09-23 15:12:28,0.403s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountRecordTypes/ResellerTextVerify""), 20, STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-23 15:12:28,2023-09-23 15:12:32,3.749s,PASSED
"sendKeys(findTestObject(""AccountCreationPage/AccountName""), AccountName_Reseller_VIPRE)",Chrome 116.0.0.0,,,2023-09-23 15:12:32,2023-09-23 15:12:32,0.725s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/AccountCurrencyLabel""), 20)",Chrome 116.0.0.0,,,2023-09-23 15:12:32,2023-09-23 15:12:33,0.375s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/BillingCountryLabel""), 20)",Chrome 116.0.0.0,,,2023-09-23 15:12:33,2023-09-23 15:12:33,0.386s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryNone""))",Chrome 116.0.0.0,,,2023-09-23 15:12:33,2023-09-23 15:12:34,0.510s,PASSED
