Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Partner Quote - PCO Contract - System Admin,Chrome 116.0.0.0,,,2023-09-23 15:02:48,2023-09-23 15:07:18,4m - 30.165s,ERROR
,,,,,,,
Test Cases/LogintoSalesforce-Admin,Chrome 116.0.0.0,This testcase is to successfully login to salesforce using scripts.,,2023-09-23 15:02:48,2023-09-23 15:03:06,17.970s,PASSED
openBrowser(LoginURL),Chrome 116.0.0.0,,,2023-09-23 15:02:48,2023-09-23 15:02:55,6.693s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-09-23 15:02:55,2023-09-23 15:02:55,0.157s,PASSED
"setText(findTestObject(""LoginPage/Username""), UserName)",Chrome 116.0.0.0,,,2023-09-23 15:02:55,2023-09-23 15:02:56,0.932s,PASSED
"setText(findTestObject(""LoginPage/Password""), Password)",Chrome 116.0.0.0,,,2023-09-23 15:02:56,2023-09-23 15:02:57,0.685s,PASSED
"click(findTestObject(""LoginPage/LoginButton""))",Chrome 116.0.0.0,,,2023-09-23 15:02:57,2023-09-23 15:03:06,9.259s,PASSED
,,,,,,,
Test Cases/CreatingResellerAccount-VIPRE-Admin,Chrome 116.0.0.0,,,2023-09-23 15:03:06,2023-09-23 15:03:33,27.162s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-23 15:03:06,2023-09-23 15:03:11,5.005s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-09-23 15:03:11,2023-09-23 15:03:12,0.523s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/AccountsTab""), 30)",Chrome 116.0.0.0,,,2023-09-23 15:03:12,2023-09-23 15:03:12,0.585s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/NewButtononAccount""), 30)",Chrome 116.0.0.0,,,2023-09-23 15:03:12,2023-09-23 15:03:14,1.621s,PASSED
