Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
DirectAccount-DirectCustomerContract-VIPRE-User,Chrome 116.0.0.0,,,2023-09-15 21:12:30,2023-09-15 21:16:59,4m - 29.268s,PASSED
,,,,,,,
Test Cases/LoginasVIPREUser,Chrome 116.0.0.0,,,2023-09-15 21:12:30,2023-09-15 21:13:37,1m - 6.670s,PASSED
"callTestCase(findTestCase(""Test Cases/LogintoSalesforce-Admin""), null)",Chrome 116.0.0.0,,,2023-09-15 21:12:31,2023-09-15 21:12:59,28.560s,PASSED
"click(findTestObject(""Object Repository/UserLogin/SetUp""))",Chrome 116.0.0.0,,,2023-09-15 21:12:59,2023-09-15 21:13:02,2.806s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-15 21:13:02,2023-09-15 21:13:07,5.006s,PASSED
"click(findTestObject(""Object Repository/UserLogin/SetUpforCurrentApp""))",Chrome 116.0.0.0,,,2023-09-15 21:13:07,2023-09-15 21:13:08,0.703s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-15 21:13:08,2023-09-15 21:13:13,5.014s,PASSED
switchToWindowIndex(1),Chrome 116.0.0.0,,,2023-09-15 21:13:13,2023-09-15 21:13:13,0.069s,PASSED
"setText(findTestObject(""Object Repository/UserLogin/SearchSetUp""), LoginUserNameVIPRE)",Chrome 116.0.0.0,,,2023-09-15 21:13:13,2023-09-15 21:13:17,3.606s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-15 21:13:17,2023-09-15 21:13:22,5.004s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/UserLogin/SelectSearchUser"", [""value"":LoginUserNameVIPRE]), 20)",Chrome 116.0.0.0,,,2023-09-15 21:13:22,2023-09-15 21:13:23,0.834s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-15 21:13:23,2023-09-15 21:13:28,5.005s,PASSED
"switchToFrame(findTestObject(""Object Repository/UserLogin/UserIFrame""), 20)",Chrome 116.0.0.0,,,2023-09-15 21:13:28,2023-09-15 21:13:31,3.607s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/UserLogin/IsActiveChecked""), 20)",Chrome 116.0.0.0,,,2023-09-15 21:13:31,2023-09-15 21:13:31,0.318s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/UserLogin/LoginButton""), 20)",Chrome 116.0.0.0,,,2023-09-15 21:13:31,2023-09-15 21:13:32,0.465s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-15 21:13:32,2023-09-15 21:13:37,5.007s,PASSED
,,,,,,,
Test Cases/CreatingNewDirectAccount-VIPRE,Chrome 116.0.0.0,,,2023-09-15 21:13:37,2023-09-15 21:14:18,41.146s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-09-15 21:13:38,2023-09-15 21:13:43,4.796s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/AccountsTab""), 30)",Chrome 116.0.0.0,,,2023-09-15 21:13:43,2023-09-15 21:13:46,3.327s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/NewButtononAccount""), 30)",Chrome 116.0.0.0,,,2023-09-15 21:13:46,2023-09-15 21:13:48,1.941s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/DirectClient""))",Chrome 116.0.0.0,,,2023-09-15 21:13:48,2023-09-15 21:13:49,1.337s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/NextButton""))",Chrome 116.0.0.0,,,2023-09-15 21:13:49,2023-09-15 21:13:51,1.340s,PASSED
"sendKeys(findTestObject(""AccountCreationPage/AccountName""), AccountName_Direct_VIPRE)",Chrome 116.0.0.0,,,2023-09-15 21:13:51,2023-09-15 21:13:57,6.236s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/AccountCurrencyLabel""), 20)",Chrome 116.0.0.0,,,2023-09-15 21:13:57,2023-09-15 21:13:57,0.553s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/BillingCountryLabel""), 20)",Chrome 116.0.0.0,,,2023-09-15 21:13:57,2023-09-15 21:13:58,0.562s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryNone""))",Chrome 116.0.0.0,,,2023-09-15 21:13:58,2023-09-15 21:13:59,0.852s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryBahrain""))",Chrome 116.0.0.0,,,2023-09-15 21:13:59,2023-09-15 21:14:00,0.722s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingStreet""), BillingStreet)",Chrome 116.0.0.0,,,2023-09-15 21:14:00,2023-09-15 21:14:01,1.734s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingCity""), BillingCity)",Chrome 116.0.0.0,,,2023-09-15 21:14:01,2023-09-15 21:14:03,1.349s,PASSED
"setText(findTestObject(""AccountCreationPage/PostalCode""), PostalCode)",Chrome 116.0.0.0,,,2023-09-15 21:14:03,2023-09-15 21:14:04,1.277s,PASSED
"setText(findTestObject(""AccountCreationPage/CompanyRegistrationNo""), CompanyRegistrationNumber)",Chrome 116.0.0.0,,,2023-09-15 21:14:04,2023-09-15 21:14:05,1.311s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryLabel""), 20)",Chrome 116.0.0.0,,,2023-09-15 21:14:05,2023-09-15 21:14:06,0.541s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryNone""))",Chrome 116.0.0.0,,,2023-09-15 21:14:06,2023-09-15 21:14:07,0.753s,PASSED
