Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
DirectAccount-DirectCustomerContract-SystemAdmin,Chrome 116.0.0.0,,,2023-08-29 22:45:11,2023-08-29 22:48:42,3m - 31.545s,FAILED
,,,,,,,
Test Cases/LogintoSalesforce-Admin,Chrome 116.0.0.0,This testcase is to successfully login to salesforce using scripts.,,2023-08-29 22:45:11,2023-08-29 22:45:37,25.901s,PASSED
openBrowser(LoginURL),Chrome 116.0.0.0,,,2023-08-29 22:45:11,2023-08-29 22:45:21,9.885s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-29 22:45:21,2023-08-29 22:45:21,0.157s,PASSED
"setText(findTestObject(""LoginPage/Username""), UserName)",Chrome 116.0.0.0,,,2023-08-29 22:45:21,2023-08-29 22:45:22,1.164s,PASSED
"setText(findTestObject(""LoginPage/Password""), Password)",Chrome 116.0.0.0,,,2023-08-29 22:45:22,2023-08-29 22:45:23,0.701s,PASSED
"click(findTestObject(""LoginPage/LoginButton""))",Chrome 116.0.0.0,,,2023-08-29 22:45:23,2023-08-29 22:45:37,13.704s,PASSED
,,,,,,,
Test Cases/CreatingNewDirectAccount-VIPRE,Chrome 116.0.0.0,,,2023-08-29 22:45:37,2023-08-29 22:46:07,30.257s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-08-29 22:45:37,2023-08-29 22:45:41,4.310s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/AccountsTab""), 30)",Chrome 116.0.0.0,,,2023-08-29 22:45:41,2023-08-29 22:45:42,0.515s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/NewButtononAccount""), 30)",Chrome 116.0.0.0,,,2023-08-29 22:45:42,2023-08-29 22:45:44,2.475s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/DirectClient""))",Chrome 116.0.0.0,,,2023-08-29 22:45:44,2023-08-29 22:45:46,1.561s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/NextButton""))",Chrome 116.0.0.0,,,2023-08-29 22:45:46,2023-08-29 22:45:47,0.566s,PASSED
"sendKeys(findTestObject(""AccountCreationPage/AccountName""), AccountName_Direct_VIPRE)",Chrome 116.0.0.0,,,2023-08-29 22:45:47,2023-08-29 22:45:51,4.139s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/AccountCurrencyLabel""), 20)",Chrome 116.0.0.0,,,2023-08-29 22:45:51,2023-08-29 22:45:51,0.513s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/BillingCountryLabel""), 20)",Chrome 116.0.0.0,,,2023-08-29 22:45:51,2023-08-29 22:45:52,0.396s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryNone""))",Chrome 116.0.0.0,,,2023-08-29 22:45:52,2023-08-29 22:45:52,0.533s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryBahrain""))",Chrome 116.0.0.0,,,2023-08-29 22:45:52,2023-08-29 22:45:53,0.576s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingStreet""), BillingStreet)",Chrome 116.0.0.0,,,2023-08-29 22:45:53,2023-08-29 22:45:54,1.013s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingCity""), BillingCity)",Chrome 116.0.0.0,,,2023-08-29 22:45:54,2023-08-29 22:45:55,0.851s,PASSED
"setText(findTestObject(""AccountCreationPage/PostalCode""), PostalCode)",Chrome 116.0.0.0,,,2023-08-29 22:45:55,2023-08-29 22:45:55,0.827s,PASSED
"setText(findTestObject(""AccountCreationPage/CompanyRegistrationNo""), CompanyRegistrationNumber)",Chrome 116.0.0.0,,,2023-08-29 22:45:55,2023-08-29 22:45:56,0.870s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryLabel""), 20)",Chrome 116.0.0.0,,,2023-08-29 22:45:56,2023-08-29 22:45:57,0.400s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryNone""))",Chrome 116.0.0.0,,,2023-08-29 22:45:57,2023-08-29 22:45:57,0.487s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryValue"", [""value"":SalesTerritory_VIPRE]))",Chrome 116.0.0.0,,,2023-08-29 22:45:57,2023-08-29 22:45:58,0.601s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/SaveButton""))",Chrome 116.0.0.0,,,2023-08-29 22:45:58,2023-08-29 22:45:58,0.556s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/AccountPageAppear""), 30)",Chrome 116.0.0.0,,,2023-08-29 22:45:58,2023-08-29 22:46:07,8.646s,PASSED
,,,,,,,
Test Cases/CreatingNewContact-Admin,Chrome 116.0.0.0,,,2023-08-29 22:46:07,2023-08-29 22:46:33,25.598s,PASSED
