Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ResellerAccount-PAOpp-PartnerQuote-VIPRE-User,Chrome 116.0.0.0,,,2023-09-15 10:25:38,2023-09-15 10:29:11,3m - 33.025s,FAILED
,,,,,,,
Test Cases/LoginasVIPREUser,Chrome 116.0.0.0,,,2023-09-15 10:25:39,2023-09-15 10:26:45,1m - 6.061s,FAILED
"callTestCase(findTestCase(""Test Cases/LogintoSalesforce-Admin""), null)",Chrome 116.0.0.0,,,2023-09-15 10:25:39,2023-09-15 10:26:05,26.439s,PASSED
"click(findTestObject(""Object Repository/UserLogin/SetUp""))",Chrome 116.0.0.0,,,2023-09-15 10:26:05,2023-09-15 10:26:08,3.026s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-15 10:26:08,2023-09-15 10:26:13,5.015s,PASSED
"click(findTestObject(""Object Repository/UserLogin/SetUpforCurrentApp""))",Chrome 116.0.0.0,,,2023-09-15 10:26:13,2023-09-15 10:26:45,31.304s,FAILED
,,,,,,,
Test Cases/CreatingResellerAccount-User-VIPRE,Chrome 116.0.0.0,,,2023-09-15 10:26:45,2023-09-15 10:27:23,37.899s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-15 10:26:45,2023-09-15 10:26:50,5.008s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-09-15 10:26:50,2023-09-15 10:26:50,0.369s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/AccountsTab""), 30)",Chrome 116.0.0.0,,,2023-09-15 10:26:50,2023-09-15 10:26:51,0.549s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/NewButtononAccount""), 30)",Chrome 116.0.0.0,,,2023-09-15 10:26:51,2023-09-15 10:26:54,3.149s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/Reseller""))",Chrome 116.0.0.0,,,2023-09-15 10:26:54,2023-09-15 10:26:57,2.806s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/NextButton""))",Chrome 116.0.0.0,,,2023-09-15 10:26:57,2023-09-15 10:26:59,1.678s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountRecordTypes/ResellerTextVerify""), 20, STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-15 10:26:59,2023-09-15 10:27:03,3.958s,PASSED
"sendKeys(findTestObject(""AccountCreationPage/AccountName""), AccountName_Reseller_VIPRE)",Chrome 116.0.0.0,,,2023-09-15 10:27:03,2023-09-15 10:27:04,1.079s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/AccountCurrencyLabel""), 20)",Chrome 116.0.0.0,,,2023-09-15 10:27:04,2023-09-15 10:27:04,0.388s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/BillingCountryLabel""), 20)",Chrome 116.0.0.0,,,2023-09-15 10:27:04,2023-09-15 10:27:04,0.371s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryNone""))",Chrome 116.0.0.0,,,2023-09-15 10:27:04,2023-09-15 10:27:05,0.544s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryBahrain""))",Chrome 116.0.0.0,,,2023-09-15 10:27:05,2023-09-15 10:27:05,0.555s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingStreet""), BillingStreet)",Chrome 116.0.0.0,,,2023-09-15 10:27:05,2023-09-15 10:27:07,1.142s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingCity""), BillingCity)",Chrome 116.0.0.0,,,2023-09-15 10:27:07,2023-09-15 10:27:08,0.911s,PASSED
"setText(findTestObject(""AccountCreationPage/PostalCode""), PostalCode)",Chrome 116.0.0.0,,,2023-09-15 10:27:08,2023-09-15 10:27:08,0.829s,PASSED
"setText(findTestObject(""AccountCreationPage/CompanyRegistrationNo""), CompanyRegistrationNumber)",Chrome 116.0.0.0,,,2023-09-15 10:27:08,2023-09-15 10:27:09,0.814s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryLabel""), 20)",Chrome 116.0.0.0,,,2023-09-15 10:27:09,2023-09-15 10:27:10,0.370s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryNone""))",Chrome 116.0.0.0,,,2023-09-15 10:27:10,2023-09-15 10:27:10,0.484s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryValue"", [""value"":SalesTerritory_VIPRE]))",Chrome 116.0.0.0,,,2023-09-15 10:27:10,2023-09-15 10:27:11,0.600s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/SaveButton""))",Chrome 116.0.0.0,,,2023-09-15 10:27:11,2023-09-15 10:27:11,0.543s,PASSED
