Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
DirectAccount-PAOpp-MSPContract-ExcelMicro-User,Chrome 116.0.0.0,,,2023-09-01 22:01:53,2023-09-01 22:05:15,3m - 22.469s,ERROR
,,,,,,,
Test Cases/LoginasExcelMicroUser,Chrome 116.0.0.0,,,2023-09-01 22:01:53,2023-09-01 22:02:49,55.682s,PASSED
"callTestCase(findTestCase(""Test Cases/LogintoSalesforce-Admin""), null)",Chrome 116.0.0.0,,,2023-09-01 22:01:53,2023-09-01 22:02:18,24.844s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-09-01 22:02:18,2023-09-01 22:02:23,5.150s,PASSED
sleep(2000),Chrome 116.0.0.0,,,2023-09-01 22:02:23,2023-09-01 22:02:25,2.028s,PASSED
"click(findTestObject(""Object Repository/UserLoginSearch/SearchButton""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-01 22:02:25,2023-09-01 22:02:26,0.529s,PASSED
"sendKeys(findTestObject(""Object Repository/UserLoginSearch/SearchInput""), LoginUserNameExcelMicro)",Chrome 116.0.0.0,,,2023-09-01 22:02:26,2023-09-01 22:02:27,1.094s,PASSED
"sendKeys(findTestObject(""Object Repository/UserLoginSearch/SearchInput""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2023-09-01 22:02:27,2023-09-01 22:02:29,1.742s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/UserLoginSearch/PeopleElement""), 20)",Chrome 116.0.0.0,,,2023-09-01 22:02:29,2023-09-01 22:02:32,3.227s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/UserLoginSearch/PeopleElement""), 20)",Chrome 116.0.0.0,,,2023-09-01 22:02:32,2023-09-01 22:02:33,1.382s,PASSED
"click(findTestObject(""Object Repository/UserLoginSearch/SelectUserfromPeople""))",Chrome 116.0.0.0,,,2023-09-01 22:02:33,2023-09-01 22:02:34,1.193s,PASSED
