Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Partner Quote as User - Try,Chrome 116.0.0.0,,,2023-09-22 19:35:38,2023-09-22 19:43:49,8m - 11.817s,PASSED
,,,,,,,
Test Cases/LogintoSalesforce-Admin,Chrome 116.0.0.0,This testcase is to successfully login to salesforce using scripts.,,2023-09-22 19:35:38,2023-09-22 19:36:00,22.449s,PASSED
openBrowser(LoginURL),Chrome 116.0.0.0,,,2023-09-22 19:35:38,2023-09-22 19:35:47,9.162s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-09-22 19:35:47,2023-09-22 19:35:47,0.159s,PASSED
"setText(findTestObject(""LoginPage/Username""), UserName)",Chrome 116.0.0.0,,,2023-09-22 19:35:47,2023-09-22 19:35:49,1.249s,PASSED
"setText(findTestObject(""LoginPage/Password""), Password)",Chrome 116.0.0.0,,,2023-09-22 19:35:49,2023-09-22 19:35:49,0.851s,PASSED
"click(findTestObject(""LoginPage/LoginButton""))",Chrome 116.0.0.0,,,2023-09-22 19:35:49,2023-09-22 19:36:00,10.747s,PASSED
,,,,,,,
Test Cases/CreatingResellerAccount-VIPRE-Admin,Chrome 116.0.0.0,,,2023-09-22 19:36:00,2023-09-22 19:36:29,29.080s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-22 19:36:01,2023-09-22 19:36:06,5.004s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-09-22 19:36:06,2023-09-22 19:36:06,0.402s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/AccountsTab""), 30)",Chrome 116.0.0.0,,,2023-09-22 19:36:06,2023-09-22 19:36:07,0.570s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/NewButtononAccount""), 30)",Chrome 116.0.0.0,,,2023-09-22 19:36:07,2023-09-22 19:36:08,1.485s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/Reseller""))",Chrome 116.0.0.0,,,2023-09-22 19:36:08,2023-09-22 19:36:09,0.983s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/NextButton""))",Chrome 116.0.0.0,,,2023-09-22 19:36:09,2023-09-22 19:36:10,0.521s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountRecordTypes/ResellerTextVerify""), 20, STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-22 19:36:10,2023-09-22 19:36:13,2.845s,PASSED
"sendKeys(findTestObject(""AccountCreationPage/AccountName""), AccountName_Reseller_VIPRE)",Chrome 116.0.0.0,,,2023-09-22 19:36:13,2023-09-22 19:36:13,0.798s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/AccountCurrencyLabel""), 20)",Chrome 116.0.0.0,,,2023-09-22 19:36:13,2023-09-22 19:36:14,0.486s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/BillingCountryLabel""), 20)",Chrome 116.0.0.0,,,2023-09-22 19:36:14,2023-09-22 19:36:14,0.417s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryNone""))",Chrome 116.0.0.0,,,2023-09-22 19:36:14,2023-09-22 19:36:15,0.616s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryBahrain""))",Chrome 116.0.0.0,,,2023-09-22 19:36:15,2023-09-22 19:36:16,0.731s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingStreet""), BillingStreet)",Chrome 116.0.0.0,,,2023-09-22 19:36:16,2023-09-22 19:36:17,1.465s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingCity""), BillingCity)",Chrome 116.0.0.0,,,2023-09-22 19:36:17,2023-09-22 19:36:18,0.993s,PASSED
"setText(findTestObject(""AccountCreationPage/PostalCode""), PostalCode)",Chrome 116.0.0.0,,,2023-09-22 19:36:18,2023-09-22 19:36:19,0.984s,PASSED
"setText(findTestObject(""AccountCreationPage/CompanyRegistrationNo""), CompanyRegistrationNumber)",Chrome 116.0.0.0,,,2023-09-22 19:36:19,2023-09-22 19:36:20,1.098s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryLabel""), 20)",Chrome 116.0.0.0,,,2023-09-22 19:36:20,2023-09-22 19:36:21,0.401s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryNone""))",Chrome 116.0.0.0,,,2023-09-22 19:36:21,2023-09-22 19:36:21,0.509s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryValue"", [""value"":SalesTerritory_VIPRE]))",Chrome 116.0.0.0,,,2023-09-22 19:36:21,2023-09-22 19:36:22,0.608s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/SaveButton""))",Chrome 116.0.0.0,,,2023-09-22 19:36:22,2023-09-22 19:36:22,0.627s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/AccountPageAppear""), 30)",Chrome 116.0.0.0,,,2023-09-22 19:36:22,2023-09-22 19:36:29,6.987s,PASSED
,,,,,,,
Test Cases/CreatePartnerAcquisitionOpportunity-Admin,Chrome 116.0.0.0,,,2023-09-22 19:36:29,2023-09-22 19:36:54,24.526s,PASSED
"click(findTestObject(""Object Repository/PartnerAcquisitionCreation/DropDownMenuonAccount""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-22 19:36:30,2023-09-22 19:36:31,0.820s,PASSED
"click(findTestObject(""Object Repository/PartnerAcquisitionCreation/PAOpportunity-VIPRE""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-22 19:36:31,2023-09-22 19:36:31,0.786s,PASSED
"scrollToElement(findTestObject(""Object Repository/PartnerAcquisitionCreation/SalesTerritoryLabel""), 20, STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-22 19:36:31,2023-09-22 19:36:33,1.458s,PASSED
"click(findTestObject(""Object Repository/PartnerAcquisitionCreation/SalesTerritoryNone""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-22 19:36:33,2023-09-22 19:36:33,0.530s,PASSED
