Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ResellerAccount-PAOpp-ResellerContract-VIPRE-User,Chrome 116.0.0.0,,,2023-09-23 14:58:05,2023-09-23 15:02:16,4m - 11.460s,PASSED
,,,,,,,
Test Cases/LoginasVIPREUser,Chrome 116.0.0.0,,,2023-09-23 14:58:05,2023-09-23 14:58:56,50.908s,PASSED
"callTestCase(findTestCase(""Test Cases/LogintoSalesforce-Admin""), null)",Chrome 116.0.0.0,,,2023-09-23 14:58:05,2023-09-23 14:58:24,19.163s,PASSED
"click(findTestObject(""Object Repository/UserLogin/SetUp""))",Chrome 116.0.0.0,,,2023-09-23 14:58:24,2023-09-23 14:58:27,2.768s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-23 14:58:27,2023-09-23 14:58:32,5.016s,PASSED
"click(findTestObject(""Object Repository/UserLogin/SetUpforCurrentApp""))",Chrome 116.0.0.0,,,2023-09-23 14:58:32,2023-09-23 14:58:33,0.457s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-23 14:58:33,2023-09-23 14:58:38,5.014s,PASSED
switchToWindowIndex(1),Chrome 116.0.0.0,,,2023-09-23 14:58:38,2023-09-23 14:58:38,0.055s,PASSED
"setText(findTestObject(""Object Repository/UserLogin/SearchSetUp""), LoginUserNameVIPRE)",Chrome 116.0.0.0,,,2023-09-23 14:58:38,2023-09-23 14:58:40,1.832s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-23 14:58:40,2023-09-23 14:58:45,5.003s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/UserLogin/SelectSearchUser"", [""value"":LoginUserNameVIPRE]), 20)",Chrome 116.0.0.0,,,2023-09-23 14:58:45,2023-09-23 14:58:45,0.477s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-23 14:58:45,2023-09-23 14:58:50,5.016s,PASSED
"switchToFrame(findTestObject(""Object Repository/UserLogin/UserIFrame""), 20)",Chrome 116.0.0.0,,,2023-09-23 14:58:50,2023-09-23 14:58:50,0.388s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/UserLogin/IsActiveChecked""), 20)",Chrome 116.0.0.0,,,2023-09-23 14:58:50,2023-09-23 14:58:51,0.138s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/UserLogin/LoginButton""), 20)",Chrome 116.0.0.0,,,2023-09-23 14:58:51,2023-09-23 14:58:51,0.290s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-23 14:58:51,2023-09-23 14:58:56,5.016s,PASSED
,,,,,,,
Test Cases/CreatingResellerAccount-User-VIPRE,Chrome 116.0.0.0,,,2023-09-23 14:58:56,2023-09-23 14:59:24,27.576s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-23 14:58:56,2023-09-23 14:59:01,5.011s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-09-23 14:59:01,2023-09-23 14:59:02,0.359s,PASSED
