Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ResellerAccount-PAOpp-ResellerContract-SystemAdmin,Chrome 116.0.0.0,,,2023-09-13 20:13:32,2023-09-13 20:18:26,4m - 54.121s,PASSED
,,,,,,,
Test Cases/LogintoSalesforce-Admin,Chrome 116.0.0.0,This testcase is to successfully login to salesforce using scripts.,,2023-09-13 20:13:32,2023-09-13 20:14:01,28.982s,PASSED
openBrowser(LoginURL),Chrome 116.0.0.0,,,2023-09-13 20:13:32,2023-09-13 20:13:44,11.352s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-09-13 20:13:44,2023-09-13 20:13:44,0.241s,PASSED
"setText(findTestObject(""LoginPage/Username""), UserName)",Chrome 116.0.0.0,,,2023-09-13 20:13:44,2023-09-13 20:13:45,1.070s,PASSED
"setText(findTestObject(""LoginPage/Password""), Password)",Chrome 116.0.0.0,,,2023-09-13 20:13:45,2023-09-13 20:13:46,0.915s,PASSED
"click(findTestObject(""LoginPage/LoginButton""))",Chrome 116.0.0.0,,,2023-09-13 20:13:46,2023-09-13 20:14:01,15.087s,PASSED
,,,,,,,
Test Cases/CreatingResellerAccount-VIPRE-Admin,Chrome 116.0.0.0,,,2023-09-13 20:14:01,2023-09-13 20:14:34,33.203s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-13 20:14:01,2023-09-13 20:14:06,5.016s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-09-13 20:14:06,2023-09-13 20:14:07,0.370s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/AccountsTab""), 30)",Chrome 116.0.0.0,,,2023-09-13 20:14:07,2023-09-13 20:14:07,0.516s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/NewButtononAccount""), 30)",Chrome 116.0.0.0,,,2023-09-13 20:14:07,2023-09-13 20:14:09,1.487s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/Reseller""))",Chrome 116.0.0.0,,,2023-09-13 20:14:09,2023-09-13 20:14:10,1.501s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/NextButton""))",Chrome 116.0.0.0,,,2023-09-13 20:14:10,2023-09-13 20:14:11,0.684s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountRecordTypes/ResellerTextVerify""), 20, STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-13 20:14:11,2023-09-13 20:14:15,4.550s,PASSED
"sendKeys(findTestObject(""AccountCreationPage/AccountName""), AccountName_Reseller_VIPRE)",Chrome 116.0.0.0,,,2023-09-13 20:14:15,2023-09-13 20:14:16,1.015s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/AccountCurrencyLabel""), 20)",Chrome 116.0.0.0,,,2023-09-13 20:14:16,2023-09-13 20:14:17,0.398s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/BillingCountryLabel""), 20)",Chrome 116.0.0.0,,,2023-09-13 20:14:17,2023-09-13 20:14:17,0.357s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryNone""))",Chrome 116.0.0.0,,,2023-09-13 20:14:17,2023-09-13 20:14:18,0.549s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryBahrain""))",Chrome 116.0.0.0,,,2023-09-13 20:14:18,2023-09-13 20:14:18,0.607s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingStreet""), BillingStreet)",Chrome 116.0.0.0,,,2023-09-13 20:14:18,2023-09-13 20:14:20,1.187s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingCity""), BillingCity)",Chrome 116.0.0.0,,,2023-09-13 20:14:20,2023-09-13 20:14:20,0.880s,PASSED
"setText(findTestObject(""AccountCreationPage/PostalCode""), PostalCode)",Chrome 116.0.0.0,,,2023-09-13 20:14:20,2023-09-13 20:14:21,0.855s,PASSED
"setText(findTestObject(""AccountCreationPage/CompanyRegistrationNo""), CompanyRegistrationNumber)",Chrome 116.0.0.0,,,2023-09-13 20:14:21,2023-09-13 20:14:22,0.892s,PASSED
