Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Partner Quote - PCO Contract - System Admin,Chrome 116.0.0.0,,,2023-09-21 20:01:07,2023-09-21 20:07:27,6m - 19.978s,FAILED
,,,,,,,
Test Cases/LogintoSalesforce-Admin,Chrome 116.0.0.0,This testcase is to successfully login to salesforce using scripts.,,2023-09-21 20:01:07,2023-09-21 20:01:26,19.209s,PASSED
openBrowser(LoginURL),Chrome 116.0.0.0,,,2023-09-21 20:01:07,2023-09-21 20:01:17,9.086s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-09-21 20:01:17,2023-09-21 20:01:17,0.197s,PASSED
"setText(findTestObject(""LoginPage/Username""), UserName)",Chrome 116.0.0.0,,,2023-09-21 20:01:17,2023-09-21 20:01:18,1.075s,PASSED
"setText(findTestObject(""LoginPage/Password""), Password)",Chrome 116.0.0.0,,,2023-09-21 20:01:18,2023-09-21 20:01:19,0.704s,PASSED
"click(findTestObject(""LoginPage/LoginButton""))",Chrome 116.0.0.0,,,2023-09-21 20:01:19,2023-09-21 20:01:26,7.916s,PASSED
,,,,,,,
Test Cases/CreatingResellerAccount-VIPRE-Admin,Chrome 116.0.0.0,,,2023-09-21 20:01:26,2023-09-21 20:02:01,34.934s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-21 20:01:27,2023-09-21 20:01:32,5.004s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-09-21 20:01:32,2023-09-21 20:01:35,2.937s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/AccountsTab""), 30)",Chrome 116.0.0.0,,,2023-09-21 20:01:35,2023-09-21 20:01:35,0.555s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/NewButtononAccount""), 30)",Chrome 116.0.0.0,,,2023-09-21 20:01:35,2023-09-21 20:01:37,1.759s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/Reseller""))",Chrome 116.0.0.0,,,2023-09-21 20:01:37,2023-09-21 20:01:38,1.095s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/NextButton""))",Chrome 116.0.0.0,,,2023-09-21 20:01:38,2023-09-21 20:01:39,0.462s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountRecordTypes/ResellerTextVerify""), 20, STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-21 20:01:39,2023-09-21 20:01:44,5.004s,PASSED
