Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Partner Quote as User - Try,Chrome 116.0.0.0,,,2023-09-22 10:07:15,2023-09-22 10:13:29,6m - 14.360s,FAILED
,,,,,,,
Test Cases/LogintoSalesforce-Admin,Chrome 116.0.0.0,This testcase is to successfully login to salesforce using scripts.,,2023-09-22 10:07:15,2023-09-22 10:07:34,18.884s,PASSED
openBrowser(LoginURL),Chrome 116.0.0.0,,,2023-09-22 10:07:16,2023-09-22 10:07:24,8.218s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-09-22 10:07:24,2023-09-22 10:07:24,0.171s,PASSED
"setText(findTestObject(""LoginPage/Username""), UserName)",Chrome 116.0.0.0,,,2023-09-22 10:07:24,2023-09-22 10:07:25,1.044s,PASSED
"setText(findTestObject(""LoginPage/Password""), Password)",Chrome 116.0.0.0,,,2023-09-22 10:07:25,2023-09-22 10:07:26,0.800s,PASSED
"click(findTestObject(""LoginPage/LoginButton""))",Chrome 116.0.0.0,,,2023-09-22 10:07:26,2023-09-22 10:07:34,8.356s,PASSED
,,,,,,,
Test Cases/CreatingResellerAccount-VIPRE-Admin,Chrome 116.0.0.0,,,2023-09-22 10:07:34,2023-09-22 10:08:04,30.137s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-22 10:07:35,2023-09-22 10:07:40,5.014s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-09-22 10:07:40,2023-09-22 10:07:40,0.368s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/AccountsTab""), 30)",Chrome 116.0.0.0,,,2023-09-22 10:07:40,2023-09-22 10:07:41,0.575s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/NewButtononAccount""), 30)",Chrome 116.0.0.0,,,2023-09-22 10:07:41,2023-09-22 10:07:42,1.782s,PASSED
