Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
DirectAccount-DirectCustomerContract-SystemAdmin,Chrome 116.0.0.0,,,2023-09-15 21:08:03,2023-09-15 21:12:02,3m - 58.604s,PASSED
,,,,,,,
Test Cases/LogintoSalesforce-Admin,Chrome 116.0.0.0,This testcase is to successfully login to salesforce using scripts.,,2023-09-15 21:08:04,2023-09-15 21:08:19,15.044s,PASSED
openBrowser(LoginURL),Chrome 116.0.0.0,,,2023-09-15 21:08:04,2023-09-15 21:08:15,10.581s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-09-15 21:08:15,2023-09-15 21:08:15,0.206s,PASSED
"setText(findTestObject(""LoginPage/Username""), UserName)",Chrome 116.0.0.0,,,2023-09-15 21:08:15,2023-09-15 21:08:17,1.902s,PASSED
"setText(findTestObject(""LoginPage/Password""), Password)",Chrome 116.0.0.0,,,2023-09-15 21:08:17,2023-09-15 21:08:18,1.096s,PASSED
"click(findTestObject(""LoginPage/LoginButton""))",Chrome 116.0.0.0,,,2023-09-15 21:08:18,2023-09-15 21:08:19,0.708s,PASSED
,,,,,,,
Test Cases/CreatingNewDirectAccount-VIPRE,Chrome 116.0.0.0,,,2023-09-15 21:08:19,2023-09-15 21:09:29,1m - 9.932s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-09-15 21:08:19,2023-09-15 21:08:57,37.571s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/AccountsTab""), 30)",Chrome 116.0.0.0,,,2023-09-15 21:08:57,2023-09-15 21:09:00,3.030s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/NewButtononAccount""), 30)",Chrome 116.0.0.0,,,2023-09-15 21:09:00,2023-09-15 21:09:02,1.727s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/DirectClient""))",Chrome 116.0.0.0,,,2023-09-15 21:09:02,2023-09-15 21:09:03,1.543s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/NextButton""))",Chrome 116.0.0.0,,,2023-09-15 21:09:03,2023-09-15 21:09:04,0.556s,PASSED
"sendKeys(findTestObject(""AccountCreationPage/AccountName""), AccountName_Direct_VIPRE)",Chrome 116.0.0.0,,,2023-09-15 21:09:04,2023-09-15 21:09:11,7.017s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/AccountCurrencyLabel""), 20)",Chrome 116.0.0.0,,,2023-09-15 21:09:11,2023-09-15 21:09:11,0.502s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/BillingCountryLabel""), 20)",Chrome 116.0.0.0,,,2023-09-15 21:09:11,2023-09-15 21:09:12,0.513s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryNone""))",Chrome 116.0.0.0,,,2023-09-15 21:09:12,2023-09-15 21:09:13,0.823s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryBahrain""))",Chrome 116.0.0.0,,,2023-09-15 21:09:13,2023-09-15 21:09:13,0.681s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingStreet""), BillingStreet)",Chrome 116.0.0.0,,,2023-09-15 21:09:13,2023-09-15 21:09:15,1.571s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingCity""), BillingCity)",Chrome 116.0.0.0,,,2023-09-15 21:09:15,2023-09-15 21:09:16,1.231s,PASSED
