Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ResellerAccount-DirectCustomerContract-VIPRE-User,Chrome 116.0.0.0,,,2023-09-11 22:18:58,2023-09-11 22:22:10,3m - 12.487s,FAILED
,,,,,,,
Test Cases/LoginasVIPREUser,Chrome 116.0.0.0,,,2023-09-11 22:18:58,2023-09-11 22:20:03,1m - 5.456s,FAILED
"callTestCase(findTestCase(""Test Cases/LogintoSalesforce-Admin""), null)",Chrome 116.0.0.0,,,2023-09-11 22:18:58,2023-09-11 22:19:21,22.499s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-09-11 22:19:21,2023-09-11 22:19:26,5.496s,PASSED
sleep(2000),Chrome 116.0.0.0,,,2023-09-11 22:19:26,2023-09-11 22:19:28,2.014s,PASSED
"click(findTestObject(""Object Repository/UserLoginSearch/SearchButton""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-11 22:19:28,2023-09-11 22:19:29,0.558s,PASSED
"sendKeys(findTestObject(""Object Repository/UserLoginSearch/SearchInput""), LoginUserNameVIPRE)",Chrome 116.0.0.0,,,2023-09-11 22:19:29,2023-09-11 22:19:30,1.110s,PASSED
"sendKeys(findTestObject(""Object Repository/UserLoginSearch/SearchInput""), Keys.chord(ENTER))",Chrome 116.0.0.0,,,2023-09-11 22:19:30,2023-09-11 22:19:32,2.192s,PASSED
"scrollToElement(findTestObject(""Object Repository/UserLoginSearch/PeopleElement""), 20)",Chrome 116.0.0.0,,,2023-09-11 22:19:32,2023-09-11 22:20:03,31.324s,FAILED
,,,,,,,
Test Cases/CreatingResellerAccount-User-VIPRE,Chrome 116.0.0.0,,,2023-09-11 22:20:03,2023-09-11 22:20:41,37.101s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-11 22:20:04,2023-09-11 22:20:09,5.008s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-09-11 22:20:09,2023-09-11 22:20:09,0.360s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/AccountsTab""), 30)",Chrome 116.0.0.0,,,2023-09-11 22:20:09,2023-09-11 22:20:10,0.612s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/NewButtononAccount""), 30)",Chrome 116.0.0.0,,,2023-09-11 22:20:10,2023-09-11 22:20:14,3.970s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/Reseller""))",Chrome 116.0.0.0,,,2023-09-11 22:20:14,2023-09-11 22:20:17,2.989s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/NextButton""))",Chrome 116.0.0.0,,,2023-09-11 22:20:17,2023-09-11 22:20:17,0.409s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountRecordTypes/ResellerTextVerify""), 20, STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-11 22:20:17,2023-09-11 22:20:22,4.608s,PASSED
"sendKeys(findTestObject(""AccountCreationPage/AccountName""), AccountName_Reseller_VIPRE)",Chrome 116.0.0.0,,,2023-09-11 22:20:22,2023-09-11 22:20:22,0.674s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/AccountCurrencyLabel""), 20)",Chrome 116.0.0.0,,,2023-09-11 22:20:22,2023-09-11 22:20:23,0.380s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/BillingCountryLabel""), 20)",Chrome 116.0.0.0,,,2023-09-11 22:20:23,2023-09-11 22:20:23,0.365s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryNone""))",Chrome 116.0.0.0,,,2023-09-11 22:20:23,2023-09-11 22:20:24,0.508s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryBahrain""))",Chrome 116.0.0.0,,,2023-09-11 22:20:24,2023-09-11 22:20:24,0.575s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingStreet""), BillingStreet)",Chrome 116.0.0.0,,,2023-09-11 22:20:24,2023-09-11 22:20:25,1.136s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingCity""), BillingCity)",Chrome 116.0.0.0,,,2023-09-11 22:20:25,2023-09-11 22:20:26,0.857s,PASSED
"setText(findTestObject(""AccountCreationPage/PostalCode""), PostalCode)",Chrome 116.0.0.0,,,2023-09-11 22:20:26,2023-09-11 22:20:27,0.805s,PASSED
"setText(findTestObject(""AccountCreationPage/CompanyRegistrationNo""), CompanyRegistrationNumber)",Chrome 116.0.0.0,,,2023-09-11 22:20:27,2023-09-11 22:20:28,0.832s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryLabel""), 20)",Chrome 116.0.0.0,,,2023-09-11 22:20:28,2023-09-11 22:20:28,0.363s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryNone""))",Chrome 116.0.0.0,,,2023-09-11 22:20:28,2023-09-11 22:20:29,0.453s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryValue"", [""value"":SalesTerritory_VIPRE]))",Chrome 116.0.0.0,,,2023-09-11 22:20:29,2023-09-11 22:20:29,0.601s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/SaveButton""))",Chrome 116.0.0.0,,,2023-09-11 22:20:29,2023-09-11 22:20:30,0.530s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/AccountPageAppear""), 30)",Chrome 116.0.0.0,,,2023-09-11 22:20:30,2023-09-11 22:20:41,10.740s,PASSED
,,,,,,,
Test Cases/CreatingNewContact-User,Chrome 116.0.0.0,,,2023-09-11 22:20:41,2023-09-11 22:21:17,36.116s,FAILED
"verifyElementClickable(findTestObject(""Object Repository/ContactObject/ContactLinkObject""))",Chrome 116.0.0.0,,,2023-09-11 22:20:41,2023-09-11 22:20:41,0.372s,PASSED
"click(findTestObject(""Object Repository/ContactObject/ContactLinkObject""))",Chrome 116.0.0.0,,,2023-09-11 22:20:41,2023-09-11 22:21:17,35.447s,FAILED
,,,,,,,
Test Cases/DirectQuoteCreation-VIPRE,Chrome 116.0.0.0,,,2023-09-11 22:21:17,2023-09-11 22:21:48,31.602s,FAILED
"click(findTestObject(""Object Repository/DirectQuoteCreationObject/NewDirectQuoteButton""))",Chrome 116.0.0.0,,,2023-09-11 22:21:17,2023-09-11 22:21:48,31.381s,FAILED
,,,,,,,
Test Cases/AddingQuoteLine,Chrome 116.0.0.0,,,2023-09-11 22:21:48,2023-09-11 22:22:10,22.016s,FAILED
"verifyElementPresent(findTestObject(""Object Repository/QuoteLineandQuote/EditLineButton""), 20)",Chrome 116.0.0.0,,,2023-09-11 22:21:49,2023-09-11 22:22:10,21.692s,FAILED
