Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Partner Quote - PCO Contract - System Admin,Chrome 116.0.0.0,,,2023-09-21 19:05:29,2023-09-21 19:11:27,5m - 57.977s,FAILED
,,,,,,,
Test Cases/LogintoSalesforce-Admin,Chrome 116.0.0.0,This testcase is to successfully login to salesforce using scripts.,,2023-09-21 19:05:29,2023-09-21 19:05:48,19.002s,PASSED
openBrowser(LoginURL),Chrome 116.0.0.0,,,2023-09-21 19:05:29,2023-09-21 19:05:38,9.084s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-09-21 19:05:38,2023-09-21 19:05:39,0.301s,PASSED
"setText(findTestObject(""LoginPage/Username""), UserName)",Chrome 116.0.0.0,,,2023-09-21 19:05:39,2023-09-21 19:05:40,1.411s,PASSED
"setText(findTestObject(""LoginPage/Password""), Password)",Chrome 116.0.0.0,,,2023-09-21 19:05:40,2023-09-21 19:05:41,0.702s,PASSED
"click(findTestObject(""LoginPage/LoginButton""))",Chrome 116.0.0.0,,,2023-09-21 19:05:41,2023-09-21 19:05:48,7.059s,PASSED
,,,,,,,
Test Cases/CreatingResellerAccount-VIPRE-Admin,Chrome 116.0.0.0,,,2023-09-21 19:05:48,2023-09-21 19:06:23,34.935s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-21 19:05:48,2023-09-21 19:05:53,5.013s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-09-21 19:05:53,2023-09-21 19:05:56,2.587s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/AccountsTab""), 30)",Chrome 116.0.0.0,,,2023-09-21 19:05:56,2023-09-21 19:05:56,0.516s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/NewButtononAccount""), 30)",Chrome 116.0.0.0,,,2023-09-21 19:05:56,2023-09-21 19:05:58,1.946s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/Reseller""))",Chrome 116.0.0.0,,,2023-09-21 19:05:58,2023-09-21 19:05:59,0.878s,PASSED
"click(findTestObject(""Object Repository/AccountRecordTypes/NextButton""))",Chrome 116.0.0.0,,,2023-09-21 19:05:59,2023-09-21 19:06:00,0.697s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountRecordTypes/ResellerTextVerify""), 20, STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-21 19:06:00,2023-09-21 19:06:04,4.212s,PASSED
"sendKeys(findTestObject(""AccountCreationPage/AccountName""), AccountName_Reseller_VIPRE)",Chrome 116.0.0.0,,,2023-09-21 19:06:04,2023-09-21 19:06:05,0.704s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/AccountCurrencyLabel""), 20)",Chrome 116.0.0.0,,,2023-09-21 19:06:05,2023-09-21 19:06:05,0.394s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/BillingCountryLabel""), 20)",Chrome 116.0.0.0,,,2023-09-21 19:06:05,2023-09-21 19:06:06,0.402s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryNone""))",Chrome 116.0.0.0,,,2023-09-21 19:06:06,2023-09-21 19:06:06,0.609s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/BillingCountryBahrain""))",Chrome 116.0.0.0,,,2023-09-21 19:06:06,2023-09-21 19:06:07,0.596s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingStreet""), BillingStreet)",Chrome 116.0.0.0,,,2023-09-21 19:06:07,2023-09-21 19:06:08,1.168s,PASSED
"setText(findTestObject(""AccountCreationPage/BillingCity""), BillingCity)",Chrome 116.0.0.0,,,2023-09-21 19:06:08,2023-09-21 19:06:09,0.820s,PASSED
"setText(findTestObject(""AccountCreationPage/PostalCode""), PostalCode)",Chrome 116.0.0.0,,,2023-09-21 19:06:09,2023-09-21 19:06:10,0.842s,PASSED
"setText(findTestObject(""AccountCreationPage/CompanyRegistrationNo""), CompanyRegistrationNumber)",Chrome 116.0.0.0,,,2023-09-21 19:06:10,2023-09-21 19:06:11,0.884s,PASSED
"scrollToElement(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryLabel""), 20)",Chrome 116.0.0.0,,,2023-09-21 19:06:11,2023-09-21 19:06:11,0.390s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryNone""))",Chrome 116.0.0.0,,,2023-09-21 19:06:11,2023-09-21 19:06:11,0.460s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/SalesTerritoryValue"", [""value"":SalesTerritory_VIPRE]))",Chrome 116.0.0.0,,,2023-09-21 19:06:11,2023-09-21 19:06:12,0.672s,PASSED
"click(findTestObject(""Object Repository/AccountCreationPage/SaveButton""))",Chrome 116.0.0.0,,,2023-09-21 19:06:12,2023-09-21 19:06:13,0.549s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/AccountPageAppear""), 30)",Chrome 116.0.0.0,,,2023-09-21 19:06:13,2023-09-21 19:06:23,10.283s,PASSED
,,,,,,,
Test Cases/CreatePartnerAcquisitionOpportunity-Admin,Chrome 116.0.0.0,,,2023-09-21 19:06:23,2023-09-21 19:06:46,22.999s,PASSED
"click(findTestObject(""Object Repository/PartnerAcquisitionCreation/DropDownMenuonAccount""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-21 19:06:23,2023-09-21 19:06:24,0.429s,PASSED
"click(findTestObject(""Object Repository/PartnerAcquisitionCreation/PAOpportunity-VIPRE""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-21 19:06:24,2023-09-21 19:06:24,0.817s,PASSED
"scrollToElement(findTestObject(""Object Repository/PartnerAcquisitionCreation/SalesTerritoryLabel""), 20, STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-21 19:06:24,2023-09-21 19:06:26,1.500s,PASSED
