Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ResellerAccount-PAOpp-PartnerQuote-VIPRE-User,Chrome 116.0.0.0,,,2023-09-19 21:25:14,2023-09-19 21:29:23,4m - 8.569s,ERROR
,,,,,,,
Test Cases/LoginasVIPREUser,Chrome 116.0.0.0,,,2023-09-19 21:25:14,2023-09-19 21:26:06,51.477s,PASSED
"callTestCase(findTestCase(""Test Cases/LogintoSalesforce-Admin""), null)",Chrome 116.0.0.0,,,2023-09-19 21:25:15,2023-09-19 21:25:35,20.780s,PASSED
"click(findTestObject(""Object Repository/UserLogin/SetUp""))",Chrome 116.0.0.0,,,2023-09-19 21:25:35,2023-09-19 21:25:37,1.919s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-19 21:25:37,2023-09-19 21:25:42,5.027s,PASSED
"click(findTestObject(""Object Repository/UserLogin/SetUpforCurrentApp""))",Chrome 116.0.0.0,,,2023-09-19 21:25:42,2023-09-19 21:25:43,0.490s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-19 21:25:43,2023-09-19 21:25:48,5.007s,PASSED
switchToWindowIndex(1),Chrome 116.0.0.0,,,2023-09-19 21:25:48,2023-09-19 21:25:48,0.040s,PASSED
"setText(findTestObject(""Object Repository/UserLogin/SearchSetUp""), LoginUserNameVIPRE)",Chrome 116.0.0.0,,,2023-09-19 21:25:48,2023-09-19 21:25:49,1.114s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-19 21:25:49,2023-09-19 21:25:54,5.027s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/UserLogin/SelectSearchUser"", [""value"":LoginUserNameVIPRE]), 20)",Chrome 116.0.0.0,,,2023-09-19 21:25:54,2023-09-19 21:25:54,0.484s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-19 21:25:54,2023-09-19 21:25:59,5.015s,PASSED
"switchToFrame(findTestObject(""Object Repository/UserLogin/UserIFrame""), 20)",Chrome 116.0.0.0,,,2023-09-19 21:25:59,2023-09-19 21:26:00,0.889s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/UserLogin/IsActiveChecked""), 20)",Chrome 116.0.0.0,,,2023-09-19 21:26:00,2023-09-19 21:26:00,0.128s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/UserLogin/LoginButton""), 20)",Chrome 116.0.0.0,,,2023-09-19 21:26:00,2023-09-19 21:26:01,0.267s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-19 21:26:01,2023-09-19 21:26:06,5.016s,PASSED
,,,,,,,
Test Cases/CreatingResellerAccount-User-VIPRE,Chrome 116.0.0.0,,,2023-09-19 21:26:06,2023-09-19 21:26:34,27.888s,PASSED
sleep(5000),Chrome 116.0.0.0,,,2023-09-19 21:26:06,2023-09-19 21:26:11,5.020s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AccountCreationPage/VIPRESalesElement""), 30)",Chrome 116.0.0.0,,,2023-09-19 21:26:11,2023-09-19 21:26:12,0.349s,PASSED
"vipreQA.ClickUsingJS.ClickNewObj(findTestObject(""Object Repository/AccountObject/AccountsTab""), 30)",Chrome 116.0.0.0,,,2023-09-19 21:26:12,2023-09-19 21:26:12,0.496s,PASSED
